uf,tipoImovel,complemento,endereco,codigoMobile,cep,bairro,metragem,numero,codigoExterno,id,DATA_REGARGA,cidade,ativo
CE,APARTAMENTO                   ,AP 302 BL 02 ED MORADA DAS TULIPAS,R DOUTOR JOSE FROTA,,60165210,VARJOTA                                                         ,,142,1585,142652,2025-09-23 11:20:19,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 701 BL 2 TRITON ED JARDINS DE ATLANTIDA,R DOUTOR JOSE FROTA,,60165210,VARJOTA                                                         ,,255,2504,111788,2025-09-23 11:20:19,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 201 ED RENASCENSE RESIDENCE,R- DOUTOR JOSE FROTA,,60165210,VARJOTA,,130,3391,719603,2025-09-23 11:20:19,FORTALEZA ,True
CE,TERRENO                       ,LOTE 10 QUADRA C,R DOUTOR JOSE FURTADO,,60000000,CAMBEBA                                                         ,,0,2206,142780,2025-09-23 11:20:19,FORTALEZA                                                       ,True
CE,APARTAMENTO,ED ESPACO CATALUNYA AP 301 TORRE 2,R DOUTOR JOSE LINO,,,MUCURIPE,105,171,4672,1434478,2025-09-23 11:20:19,FORTALEZA,True
CE,APARTAMENTO                   ,AP 107 BL A ED PAOLA JATAHY,R DOUTOR JOSE LINO,,60165270,VARJOTA                                                         ,,262,2635,164598,2025-09-23 11:20:19,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 02 TERREO BL A ED PAOLA JATAHY,R DOUTOR JOSE LINO,,60165270,VARJOTA,,262,0037,135048,2025-09-23 11:20:19,FORTALEZA,True
CE,APARTAMENTO                   ,AP 1403 ED ANITA,R DOUTOR JOSE LINO,,60165270,VARJOTA                                                         ,,141,2678,189966,2025-09-23 11:20:19,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 301 TORRE 2 ED ESPAÇO CATALUNYA,R DOUTOR JOSE LINO,,60165270,VARJOTA                                                         ,,171,2654,171135,2025-09-23 11:20:19,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 800 ED ERIDAN MENDONÇA,R DOUTOR JOSE LOURENCO,,60170310,JOAQUIM TAVORA,,3104,4221,1166864,2025-09-23 11:20:21,FORTALEZA,True
CE,APARTAMENTO,AP 101 ED LE CONCORD,R DOUTOR JOSE LOURENCO,,60115280,ALDEOTA,,955,3524,702792,2025-09-23 11:20:21,FORTALEZA,True
CE,APARTAMENTO                   ,AP 402 ED CRISTAL IX,R DOUTOR JOSE LOURENCO,,60115280,ALDEOTA                                                         ,,625,1545,57718,2025-09-23 11:20:21,FORTALEZA                                                       ,True
CE,RESIDENCIAL,AP 604 ED RAQUELL,R DOUTOR JOSE LOURENCO,,,ALDEOTA,,1221,4482,1345421,2025-09-23 11:20:21,FORTALEZA,True
CE,APARTAMENTO                   ,AP 1004   ED CRISTAL IX,R DOUTOR JOSE LOURENCO,,60115280,ALDEOTA                                                         ,,625,1642,142671,2025-09-23 11:20:21,FORTALEZA                                                       ,True
CE,LOJA                          , ,R DOUTOR JOSE LOURENCO,,60115281,ALDEOTA                                                         ,,1690,2156,142772,2025-09-23 11:20:21,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 201 BL B ED URANO,R- DOUTOR JOSE LOURENCO,,60115281,ALDEOTA,,1220,3735,867120,2025-09-23 11:20:21,FORTALEZA,True
CE,CASA,,R- DOUTOR JOSE LOURENCO,,60115282,JOAQUIM MTAVORA,,2563,3847,982940,2025-09-23 11:20:21,FORTALEZA,True
CE,,AP 101 BL G ED MORADA DAS DUNAS I,R- DOUTOR MANOEL RODRIGUES MONTEIRO,,60181805,VICENTE PINZON,,930,4884,1528227,2025-09-23 11:20:24,FORTALEZA,True
CE,APARTAMENTO,AP 1904 ED FIORETO HOME CLUB,R- DOUTOR MARLIO FERNANDES,,60810025,GUARARAPES,,275,3433,667943,2025-09-23 11:20:24,FORTALEZA,True
CE,APARTAMENTO,AP 203 BL C ED SECULOS,R- DOUTOR PEDRO SAMPAIO,,60861500,PASSARE,,250,3123,545748,2025-09-23 11:20:24,FORTALEZA,True
CE,RESIDENCIAL,AP 705 ED OLYMPO,R DOUTOR PEDRO TELES,,60055320,FATIMA,,101,1568,59138,2025-09-23 11:20:24,FORTALEZA,True
CE,APARTAMENTO                   ,AP 303 ED OLYMPO,R DOUTOR PEDRO TELES,,60055320,FATIMA                                                          ,,101,2101,37150,2025-09-23 11:20:24,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 1102 ED OLIMPO,R- DOUTOR PEDRO TELES,,60055320,FATIMA,,101,3640,795174,2025-09-23 11:20:24,FORTALEZA,True
CE,,CASA  27 E,R DOUTOR PERILO TEIXEIRA,,60534080,GENIBAU,0,1085,4962,1541634,2025-09-23 11:20:24,FORTALEZA,True
CE,CASA                          , ,R DOUTOR RATISBONA,,60411220,FATIMA                                                          ,,120,2024,34872,2025-09-23 11:20:24,FORTALEZA                                                       ,True
CE,CASA                          ,                                                                ,R DOUTOR RODRIGO CODES SANDOVAL,,60712070,MONDUBIM                                                        ,,620,2838,217186,2025-09-23 11:20:24,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 208 TORRE 03 ED GIARDINI DI PADOVA,R- DOUTOR RODRIGO CODES SANDOVAL,,60712070,MONDUBIM,,250,4052,1045895,2025-09-23 11:20:24,FORTALEZA,True
CE,APARTAMENTO ,AP 1101 TORRE 03 GIARDINI DI PADOVA,R- DOUTOR RODRIGO CODES SANDOVAL,,60711455,MUNDUBIM,,250,3778,893111,2025-09-23 11:20:26,FORTALEZA,True
CE,RESIDENCIAL,AP 203 BL B ED SAINT GERMAIN,R DOUTOR WALDEMAR DE ALCÂNTARA,,60833450,SAPIRANGA,,1509,0967,50318,2025-09-23 11:20:26,FORTALEZA,True
CE,CASA                          , ,R DOZE DE JULHO,,60520590,HENRIQUE JORGE                                                  ,,195,2354,89808,2025-09-23 11:20:26,FORTALEZA                                                       ,True
CE,CASA,,R-DOZE DE JULHO,,60520590,BOM SUCESSO,,82,3439,669296,2025-09-23 11:20:26,FORTALEZA,True
CE,CASA                          , ,R DRACON BARRETO,,60356490,CACHOEIRINHA                                                    ,,730,1756,142696,2025-09-23 11:20:26,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 803 JARDINS DE IRACEMA,R DRAGAO DO MAR,,60060390,MEIRELES                                                        ,,531,1705,27420,2025-09-23 11:20:26,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 1802 ED STUDIO IRACEMA,R DRAGAO DO MAR,,60060390,MEIRELES                                                        ,,372,2435,96053,2025-09-23 11:20:26,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 1702 ED STUDIO IRACEMA,R DRAGAO DO MAR,,60060390,MEIRELES                                                        ,,372,2434,96054,2025-09-23 11:20:26,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 905 ED STUDIO IRACEMA,R DRAGAO DO MAR,,60060390,MEIRELES                                                        ,,372,2674,176993,2025-09-23 11:20:26,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP1505 ED JARDINS DE IRACEMA,R DRAGAO DO MAR,,60060390,MEIRELES                                                        ,,531,2288,71236,2025-09-23 11:20:26,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 702 STUDIO IRACEMA,R DRAGAO DO MAR,,60060390,MEIRELES                                                        ,,372,2653,170764,2025-09-23 11:20:27,FORTALEZA                                                       ,True
CE,,AP 1407 ED AQUARIUS,R DRAGAO DO MAR,,,PRAIA DE IRACEMA,,345,4435,1321229,2025-09-23 11:20:27,FORTALEZA,True
CE,APARTAMENTO                   ,AP 804 ED JARDINS DE IRACEMA,R DRAGAO DO MAR,,60060390,MEIRELES                                                        ,,531,1536,34135,2025-09-23 11:20:27,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP1501 ED JARDINS DE IRACEMA,R DRAGAO DO MAR,,60060390,MEIRELES                                                        ,,531,2287,71235,2025-09-23 11:20:27,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 1701 ED STUDIO IRACEMA,R DRAGAO DO MAR,,60060390,MEIRELES                                                        ,,372,2433,96118,2025-09-23 11:20:27,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 704 ED JARDINS DE IRACEMA,R- DRAGAO DO MAR,,60060390,PRAIA DE IRACEMA,,531,3927,981843,2025-09-23 11:20:27,FORTALEZA,True
CE,APARTAMENTO,AP 1605 ED STUDIO IRACEMA,R- DRAGAO DO MAR,,60060391,PRAI DE IRACEMA,,372,3590,771751,2025-09-23 11:20:27,FORTALEZA ,True
CE,,"AP 11 C, RESIDENCIAL CAPRI",R DR. ERNESTO MONTEIRO,,60833272,SAPIRANGA-COITE,0,1391,4909,1540441,2025-09-23 11:20:27,FORTALEZA,True
CE,,AP 22C RESIDENCIAL CAPRI,R DR. ERNESTO MONTEIRO,,60833272,SAPIRANGA-COITE,0,1391,4942,1540455,2025-09-23 11:20:27,FORTALEZA,True
CE,,AP 21C RESIDENCIAL CAPRI,R DR. ERNESTO MONTEIRO,,60833272,SAPIRANGA-COITE,0,1391,4943,1540456,2025-09-23 11:20:27,FORTALEZA,True
CE,,"AP 22 A, RESIDENCIAL CAPRI",R DR. ERNESTO MONTEIRO,,60833272,SAPIRANGA-COITE,0,1391,4912,1540443,2025-09-23 11:20:29,FORTALEZA,True
CE,,"AP 11 B, RESIDENCIAL CAPRI",R DR. ERNESTO MONTEIRO,,60833272,SAPIRANGA-COITE,0,1391,4910,1540442,2025-09-23 11:20:29,FORTALEZA,True
CE,,AP 21A RESIDENCIAL CAPRI,R DR. ERNESTO MONTEIRO,,60833272,SAPIRANGA-COITE,0,1391,4941,1540454,2025-09-23 11:20:29,FORTALEZA,True
CE,,AP 22B RESIDENCIAL CAPRI,R DR. ERNESTO MONTEIRO,,60833272,SAPIRANGA-COITE,0,1391,4939,1540452,2025-09-23 11:20:29,FORTALEZA,True
CE,,"AP 12 C, RESIDENCIAL CAPRI",R DR. ERNESTO MONTEIRO,,60833272,SAPIRANGA-COITE,0,1391,4900,1540222,2025-09-23 11:20:29,FORTALEZA,True
CE,,AP 12A RESIDENCIAL CAPRI,R DR. ERNESTO MONTEIRO,,60833272,SAPIRANGA-COITE,0,1391,4940,1540453,2025-09-23 11:20:29,FORTALEZA,True
CE,,AP 21B RESIDENCIAL CAPRI,R DR. ERNESTO MONTEIRO,,60833272,SAPIRANGA-COITE,0,1391,4938,1540451,2025-09-23 11:20:29,FORTALEZA,True
CE,,"AP 11 A, RESIDENCIAL CAPRI",R DR. ERNESTO MONTEIRO,,60833272,SAPIRANGA-COITE,0,1391,4903,1540225,2025-09-23 11:20:29,FORTALEZA,True
CE,,"AP 12 B, RESIDENCIAL CAPRI",R DR. ERNESTO MONTEIRO,,60833272,SAPIRANGA-COITE,0,1391,4904,1540226,2025-09-23 11:20:29,FORTALEZA,True
CE,CASA,,R DR ESMERINO PARENTE,,60822385,CAMBEBA,,366,3744,860671,2025-09-23 11:20:29,FORTALEZA,True
CE,APARTAMENTO,AP 202 ED IMBAUBAS PARK RESIDENCE,R-DR ONOFRE SAMPAIO CAVALCANTE,,60821820,PARQUE MANIBURA,,400,3477,689663,2025-09-23 11:20:31,FORTALEZA,True
CE,APARTAMENTO,AP 316 BL 1C COND RES VILLA ESMERALDA,R- D (S.D OFICIAL PQ ADRIANO),,60862345,PASSARE,,300,3522,738307,2025-09-23 11:20:31,FORTALEZA,True
CE,CASA                          ,                                                                ,R DUARTE COUTINHO,,60810720,COCO                                                            ,,45,2816,204813,2025-09-23 11:20:31,FORTALEZA                                                       ,True
CE,APARTAMNETO,AP 905 BL LIRIO ED BRISAS DA SERRA,R- DUARTE PIMENTEL ,,60742150,SERRINHA,,155,3637,802901,2025-09-23 11:20:31,FORTALEZA ,True
CE,CASA,,REBOUÇAS,,61760000,GUARIBAS,,S/N,1641,20261,2025-09-23 11:20:31,EUSEBIO,True
CE,PONTO COMERCIAL               , ,R EDITE BRAGA,,60435100,JARDIM AMERICA                                                  ,,50,2463,142852,2025-09-23 11:20:31,FORTALEZA                                                       ,True
CE,TERRENO                       ,LOTE 001 QUADRA 090,R EDMUNDO FALCAO,,60000000,ANTÔNIO DIOGO                                                   ,,0,2187,142775,2025-09-23 11:20:31,FORTALEZA                                                       ,True
CE,,ALTOS ,"R E,  DO LOTEAMENTO EXPEDICIONARIOS II",,,RAQUEL DE QUEIROZ ,,67,4623,1395958,2025-09-23 11:20:31,FORTALEZA ,True
CE,CASA                          , ,R EDUARDO GARCIA,,60150100,ALDEOTA                                                         ,,57,1387,142597,2025-09-23 11:20:31,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 302 ED MONT SOURIS,R EDUARDO GARCIA,,60150100,ALDEOTA                                                         ,,888,2154,48174,2025-09-23 11:20:33,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 1701 ED STAR PLACE I,R EDUARDO SABOIA,,60155140,PAPICU                                                          ,,600,1552,142645,2025-09-23 11:20:33,FORTALEZA                                                       ,True
CE,LOJA,LOJA 03,R- EDUARDO SALGADO,,60150140,ALDEOTA,,156,2947,546123,2025-09-23 11:20:33,FORTALEZA,True
CE,CASA                          , ,R ELISEU ORIA,,60830740,EDSON QUEIROZ                                                   ,,32,1816,142726,2025-09-23 11:20:33,FORTALEZA                                                       ,True
CE,CASA                          ,CS 04 COND MARIZAURA,R ELISEU ORIA,,60830740,ALAGADIÇO NOVO                                                  ,,700,1949,7888,2025-09-23 11:20:33,FORTALEZA                                                       ,True
CE,RESIDENCIAL,AP 101 ED CAYAMAN,R- EMIDIO LOBO,,60176090,PAPICU,,98,0096,1240757,2025-09-23 11:20:33,FORTALEZA,True
CE,APARTAMENTO,AP 402 ED MORADA DAS GARÇAS,R- EMIDIO LOBO ,,60176090,PAPICU,,90,3910,990760,2025-09-23 11:20:33,FORTALEZA,True
CE,APARTAMENTO                   ,AP103 BLOCO B ED. RESIDENCIAL FLEURS DES CHAMPS,R EMILIO SA,,60711730,MARAPONGA                                                       ,,149,2621,160901,2025-09-23 11:20:33,FORTALEZA                                                       ,True
CE,CASA,CASA,R ENGENHEIRO JOAO NOGUEIRA,,60335140,ALVARO WEYNE,,1186,1512,33690,2025-09-23 11:20:33,FORTALEZA,True
CE,CASA,,R- ENGENHEIRO JOAO NOGUEIRA,,60335140,ALVARO WEYVE,,1184,3722,846386,2025-09-23 11:20:35,FORTALEZA,True
CE,CASA                          ,                                                                ,R ENGENHEIRO PAULO CESAR BARBOSA,,60811750,EDSON QUEIROZ                                                   ,,56,2826,209173,2025-09-23 11:20:35,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 01,R EPIFANIO LEITE,,60010580,JACARECANGA,,469,2854,234538,2025-09-23 11:20:35,FORTALEZA,True
CE,APARTAMENTO,AP 203 ED EBENEZER,R EPIFANIO LEITE,,60010580,JACARECANGA,,469,2853,636403,2025-09-23 11:20:35,FORTALEZA,True
CE,APARTAMENTO,AP 202 ED EBENEZER,R EPIFANIO LEITE,,60010582,JACARECANGA,,469,2857,957433,2025-09-23 11:20:35,FORTALEZA,True
CE,COMERCIAL,,R ERICO MOTA,,60455495,AMADEU FURTADO,19,641,3782,1538340,2025-09-23 11:20:35,FORTALEZA,True
CE,CASA                          , ,R ESAU BENICIO,,60135440,COCO                                                            ,,61,2579,148272,2025-09-23 11:20:35,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 103 BL D ED ALDEOTA SUL,R ESCRIVAO AZEVEDO,,60822520,CIDADE DOS FUNCIONARIOS                                         ,,680,1027,142506,2025-09-23 11:20:35,FORTALEZA                                                       ,True
CE,COMERCIAL,LOJA 02 (GOV RAUL BARBOSA 4262),R ESCRIVAO PINHEIRO,,60120310,TAUAPE,0,4493,4743,1538460,2025-09-23 11:20:35,FORTALEZA,True
CE,RESIDENCIAL,AP 06 (GOV RAUL BARBOSA 4262),R ESCRIVAO PINHEIRO,,60120310,TAUAPE,0,4493,4745,1538462,2025-09-23 11:20:37,FORTALEZA,True
CE,COMERCIAL,LOJA 01 (GOV RAUL BARBOSA 4262),R ESCRIVAO PINHEIRO,,60120310,TAUAPE,0,4493,4742,1538459,2025-09-23 11:20:37,FORTALEZA,True
CE,RESIDENCIAL,AP 02 (GOV RAUL BARBOSA 4262),R ESCRIVAO PINHEIRO,,60120310,TAUAPE,0,4493,4746,1538463,2025-09-23 11:20:37,FORTALEZA,True
CE,COMERCIAL,LOJA 03 (GOV RAUL BARBOSA 4262),R ESCRIVAO PINHEIRO,,60120310,TAUAPE,0,4493,4744,1538461,2025-09-23 11:20:37,FORTALEZA,True
CE,RESIDENCIAL,AP 04 (GOV RAUL BARBOSA 4262),R ESCRIVAO PINHEIRO,,60120310,TAUAPE,0,4493,4754,1538468,2025-09-23 11:20:37,FORTALEZA,True
CE,,(GOV RAUL BARBOSA 4262),R ESCRIVAO PINHEIRO ,,,TAUAPE,,4493 AP 03 ,4747,1497477,2025-09-23 11:20:37,FORTALEZA ,True
CE,CASA                          , ,R ESMERINDA MENDES,,60810840,LUCIANO CAVALCANTE                                              ,,715,2521,142872,2025-09-23 11:20:37,FORTALEZA                                                       ,True
CE,CASA                          , ,R ESMERINDA MENDES,,60810840,LUCIANO CAVALCANTE                                              ,,733,1054,6791,2025-09-23 11:20:37,FORTALEZA                                                       ,True
