codigoExterno,endereco,numero,complemento,bairro,cidade,uf,cep,tipoImovel,metragem,status
4908,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 06 ED CIMTAL CENTER,SAPIRANGA-COITE,FORTALEZA,CE,60833104,COMERCIAL,46,Ativo
4933,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 13  ED CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,,0,Ativo
4932,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 2D ED. CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,COMERCIAL,0,Ativo
4949,Av CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 4A ED CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,COMERCIAL,12,Ativo
4911,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 02 C ED CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,COMERCIAL,0,Ativo
4955,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 2 B ED CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,COMERCIAL,0,Ativo
4946,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 08  ED CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,COMERCIAL,40,Ativo
4947,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 11 ED CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,,10,Ativo
4899,AV CONSELHEIRO GOMES DE FREITAS,5102,,SAPIRANGA COITE,FORTALEZA,CE,60833104,RESIDENCIAL,0,Ativo
4930,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 17  ED. CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,COMERCIAL,0,Ativo
4918,AV CONSELHEIRO GOMES DE FREITAS,5000,"CASA 49 A, FAMILY VILLE",SAPIRANGA-COITE,FORTALEZA,CE,60833104,RESIDENCIAL,0,Ativo
4944,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 26  ED CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,,0,Ativo
4917,AV CONSELHEIRO GOMES DE FREITAS,5000,"CASA 43 A, FAMILY VILLE",SAPIRANGA COITE,FORTALEZA,CE,60833104,RESIDENCIAL,0,Ativo
4921,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 10 ED. CIMTAL CENTER,SAPIRANGA-COITE,FORTALEZA,CE,60833104,COMERCIAL,90,Ativo
4955,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 2 B ED CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,COMERCIAL,0,Ativo
4948,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 07 ED CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,COMERCIAL,0,Ativo
4931,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 1A ED. CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,COMERCIAL,12,Ativo
4935,AV CONSELHEIRO GOMES DE FREITAS,5000,5110 SALA 1C ED. CIMTAL CENTER,SAPIRANGA COITE,FORTALEZA,CE,60833104,RESIDENCIAL,0,Ativo
4575,AV CORONEL CARVALHO,1872,AP 02,VILA VELHA,FORTALEZA,CE,60347114,RESIDENCIAL,50,Ativo
4576,AV CORONEL CARVALHO,1872,AP 03,VILA VELHA,FORTALEZA,CE,60347114,RESIDENCIAL,50,Ativo
4576,AV CORONEL CARVALHO,1872,AP 03,VILA VELHA,FORTALEZA,CE,60347114,RESIDENCIAL,50,Ativo
4573,AV CORONEL CARVALHO ,1872,LOJA 03/04,VILA VELHA ,FORTALEZA ,CE,,,,Ativo
4608,AV CORONEL CICERO SA,2231,,CENTRO,EUSEBIO,CE,61760430,RESIDENCIAL/COMERCIAL,1,Ativo
3985,AV CORONEL DE CARVALHO ,1276,,VILA VELHA,FORTALEZA ,CE,60347112,RESIDENCIAL,60,Ativo
4215,AV CORONEL MIGUEL DIAS ,1140 AP 1501 TORRE 1,ED SYMPHONIE DE LA MUSIQUE,PATRIOLINO RIBEIRO,FORTALEZA,CE,,,,Ativo
2614,AV DA ABOLICAO,2311,AP 1709 TORRES 3 COND LANDSCAPE,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60165080,APARTAMENTO                   ,,Ativo
2686,AV DA ABOLICAO,2311,AP 608 TORRE C ED LANDSCAPE,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60165080,APARTAMENTO                   ,,Ativo
2447,AV DA ABOLICAO,3049,AP 1104 ED ABOLICAO STUDIOS,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60165081,APARTAMENTO                   ,,Ativo
2185,AV DA ABOLICAO,4792,AP 1403 ED CARAVELLE,MUCURIPE                                                        ,FORTALEZA                                                       ,CE,60165082,APARTAMENTO                   ,,Ativo
2695,AV DA ABOLICAO,3340,AP 1502 ED SAINT MARTIN FLAT,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60165081,APARTAMENTO                   ,,Ativo
1922,AV DA ABOLICAO,4034, ,MUCURIPE                                                        ,FORTALEZA                                                       ,CE,60165082,LOJA                          ,,Ativo
4614,AV DA ABOLICAO,3235,AP 503 ED. SABATINI,MEIRELES,FORTALEZA,CE,60165081,RESIDENCIAL,62,Ativo
2447,AV DA ABOLICAO,3049,AP 1104 ED ABOLICAO STUDIOS,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60165081,APARTAMENTO                   ,,Ativo
2036,AV DA ABOLICAO,2021,AP 402 TORRE ZEUS1 ED CHROMOS,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60165080,APARTAMENTO                   ,,Ativo
2185,AV DA ABOLICAO,4792,AP 1403 ED CARAVELLE,MUCURIPE                                                        ,FORTALEZA                                                       ,CE,60165082,APARTAMENTO                   ,,Ativo
3448,AV- DA ABOLICAO,1888,AP 201 ED AGUA MARINHA,MEIRELES,FORTALEZA ,CE,60165080,APARTAMENTO,,Ativo
3449,AV- DA ABOLICAO,1888,AP 202 ED AGUA MARINHA,MEIRELES,FORTALEZA,CE,60165080,APARTAMENTO,,Ativo
0994,AV DA ABOLIÇÃO,4792,AP 902 ED CARAVELLE,MUCURIPE,FORTALEZA,CE,60162082,RESIDENCIAL,,Ativo
0948,AV DA ABOLIÇÃO,3303,AP 407 ED COSTA DO SOL,MEIRELES,FORTALEZA,CE,60165081,APARTAMENTO,,Ativo
3378,AV-DAS ADENANTERAS,311,AP 603 ED MONTBLANC RESIDENCE,PAPICU,FORTALEZA,CE,60190560,APARTAMENTO,,Ativo
2717,AV DA SAUDADE,3225,AP 302 BL 02 ED RES SOLAR DOS BOSQUES,PASSARE                                                         ,FORTALEZA                                                       ,CE,60861330,APARTAMENTO                   ,,Ativo
2648,AV DAS CASTANHOLEIRAS,303,AP 301 BL 1 FOUR SEASONS CLUB E COND,PAPICU                                                          ,FORTALEZA                                                       ,CE,60190630,APARTAMENTO                   ,,Ativo
4314,AV DAS GRAVIOLAS,241, AP 302 BL 9 ED. DOM JOAO VII,CIDADE 2000,FORTALEZA,CE,60170310,APARTAMENTO ,100,Ativo
4885,AV DAS UBARANAS,1383,"(VIA PROJETADA LITORÂNEA, S/N) AP 302 BL 5 COND MANDARA KAUAI",PORTO DAS DUNAS,AQUIRAZ,CE,61700000,RESIDENCIAL,148,Ativo
4636,AV DA UNIVERSIDADE ,3410,"AP 410 BL 5, ED PALMARES",BENFICA ,FORTALEZA,CE,,APARTAMENTO,,Ativo
1697,AV DEDE BRASIL,3674,AP 106,PARANGABA                                                       ,FORTALEZA                                                       ,CE,60740000,APARTAMENTO                   ,,Ativo
3021,AV DEDE BRASIL,3641,01 E 03,PARANGABA,FORTALEZA,CE,60740000,PONTO COMECIAL,,Ativo
2293,AV DEDE BRASIL,1050,SILAS MUNGUBA B,PARANGABA                                                       ,FORTALEZA                                                       ,CE,60740000,TERRENO                       ,,Ativo
3021,AV DEDE BRASIL,3641,01 E 03,PARANGABA,FORTALEZA,CE,60740000,PONTO COMECIAL,,Ativo
3019,AV DEDE BRASIL,3641,CS04,PARANGABA,FORTALEZA,CE,60740000,LOJA,,Ativo
1702,AV DEDE BRASIL,3674,AP 206,PARANGABA                                                       ,FORTALEZA                                                       ,CE,60740000,APARTAMENTO                   ,,Ativo
1706,AV DEDE BRASIL,3674,LJ 3,PARANGABA                                                       ,FORTALEZA                                                       ,CE,60740000,LOJA                          ,,Ativo
1693,AV DEDE BRASIL,3674,AP 102,PARANGABA                                                       ,FORTALEZA                                                       ,CE,60740000,APARTAMENTO                   ,,Ativo
2417,AV DEPUTADO PAULINO ROCHA,50,CASA 53 (RUA C CJ UBIRATAN AGUIAR 53),CAJAZEIRAS                                                      ,FORTALEZA                                                       ,CE,60864310,CASA                          ,,Ativo
2612,AV DEPUTADO PAULINO ROCHA,1001,AP 302 BL I QD OESTE COND MORADAS DOS BOSQUES,CAJAZEIRAS                                                      ,FORTALEZA                                                       ,CE,60864310,APARTAMENTO                   ,,Ativo
2079,AV DESEMBARGADOR COLOMBO DE SOUSA,890,AP 403 BL 3 ED DOM LUIS III,VARJOTA                                                         ,FORTALEZA                                                       ,CE,60175410,APARTAMENTO                   ,,Ativo
4355,AV DESEMBARGADOR GONZAGA,0,LT 7 E 8 Q 030,CIDADE DOS FUNCIONARIOS,FORTALEZA,CE,,TERRENO,,Ativo
3375, AV DESEMBARGADOR MOREIRA,245,AP 1804 ED HAMILTON NOGUEIRA (ANA BILHAR 491),MEIRELES,FORTALEZA,CE,60170000,APARTAMENTO,,Ativo
65,AV DESEMBARGADOR MOREIRA,3055,AP 34 BL 3 COND LINDO PARQUE,DIONISIO TORRES                                                 ,FORTALEZA                                                       ,CE,60170002,APARTAMENTO                   ,,Ativo
3425,AV DESEMBARGADOR MOREIRA,2120,SALA 806 ED EQUATORIAL TRADE CENTER,ALDEOTA,FORTALEZA,CE,60170002,SALA,,Ativo
3681,AV DESEMBARGADOR MOREIRA,1701,SALA 207 ED RICARDO STUDART BUSSINESS,ALDEOTA,FORTALEZA,CE,60170001,SALA,,Ativo
4727,AV DESEMBARGADOR MOREIRA,1700,AP 104 ED. DIVISA RESIDENCE,ALDEOTA,FORTALEZA,CE,60170002,RESIDENCIAL,0,Ativo
2464,AV DESEMBARGADOR MOREIRA,2660,SALA 217 CIMO - CENTRO INTEGRADO DE MED. E ODON.,DIONISIO TORRES                                                 ,FORTALEZA                                                       ,CE,60170002,SALA                          ,,Ativo
4552,AV DESEMBARGADOR MOREIRA,606,AP 801 ED MANHATTAN,MEIRELES,FORTALEZA,CE,60170055,APARTAMENTO,122,Ativo
2589,AV DESEMBARGADOR MOREIRA,2020,SL 1002 ED TRADE CENTER,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60170002,SALA                          ,,Ativo
1846,AV DESEMBARGADOR MOREIRA,115,AP 903 ED NAUTICO RESIDENCE,MEIRELES,FORTALEZA,CE,60170000,APARTAMENTO,,Ativo
4312,AV DESEMBARGADOR MOREIRA,115,AP 701 ED RESIDENCIAL NAUTICO,MEIRELES,FORTALEZA,CE,60170055,APARTAMENTO,75,Ativo
2690,AV DESEMBARGADOR MOREIRA,3055,AP 12 BL 2 ED LINDDO PARQUE,DIONISIO TORRES                                                 ,FORTALEZA                                                       ,CE,60170002,APARTAMENTO                   ,,Ativo
4312,AV DESEMBARGADOR MOREIRA,115,AP 701 ED RESIDENCIAL NAUTICO,MEIRELES,FORTALEZA,CE,60170055,APARTAMENTO,75,Ativo
4552,AV DESEMBARGADOR MOREIRA,606,AP 801 ED MANHATTAN,MEIRELES,FORTALEZA,CE,60170055,APARTAMENTO,122,Ativo
1912,AV DESEMBARGADOR MOREIRA,2776, ,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60170002,CASA                          ,,Ativo
3363,AV- DESEMBARGADOR MOREIRA,245,AP 1801 ED HAMILTON NOGUEIRA,MEIRELES,FORTALEZA,CE,60170000,APARTAMENTO,,Ativo
2639,AV DIOGUINHO,0,LOTE 004 QUADRA 053,PRAIA DO FUTURO                                                 ,FORTALEZA                                                       ,CE,60181770,TERRENO                       ,,Ativo
2500,AV DIOGUINHO,4200,AP 220 BL E ED HAPPY LIVING,PRAIA DO FUTURO                                                 ,FORTALEZA                                                       ,CE,60181770,APARTAMENTO                   ,,Ativo
2351,AV DIOGUINHO,4200,ED HAPPY LIVING - APTº 219 BL E,PRAIA DO FUTURO                                                 ,FORTALEZA                                                       ,CE,60181770,APARTAMENTO                   ,,Ativo
4793,AV DOM ALMEIDA LUSTOSA,2076,LOJA 03,PARQUE GUADALAJARA (JUREMA),CAUCAIA,CE,61650000,COMERCIAL,38,Ativo
4791,AV DOM ALMEIDA LUSTOSA,2076,LOJA 01,PARQUE GUADALAJARA (JUREMA),CAUCAIA,CE,61650000,COMERCIAL,38,Ativo
4792,AV DOM ALMEIDA LUSTOSA,2076,LOJA 02,PARQUE GUADALAJARA (JUREMA),CAUCAIA,CE,61650000,COMERCIAL,38,Ativo
4794,AV DOM ALMEIDA LUSTOSA,2076,LOJA 04,PARQUE GUADALAJARA (JUREMA),CAUCAIA,CE,61650000,COMERCIAL,38,Ativo
4795,AV DOM ALMEIDA LUSTOSA,2076,LOJA 05,PARQUE GUADALAJARA (JUREMA),CAUCAIA,CE,61650000,COMERCIAL,53,Ativo
4796,AV DOM ALMEIDA LUSTOSA,2076,LOJA 06,PARQUE GUADALAJARA (JUREMA),CAUCAIA,CE,61650000,COMERCIAL,38,Ativo
4793,AV DOM ALMEIDA LUSTOSA,2076,LOJA 03,PARQUE GUADALAJARA (JUREMA),CAUCAIA,CE,61650000,COMERCIAL,38,Ativo
2740,AV DOM LUIS,500,SALA 1717 SHOPPING ALDEOTA EXPANSÃO                             ,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60160230,SALA                          ,,Ativo
0756,AV DOM LUIS,500,SL 1402 SHOPPING ALDEOTA EXPANSAO,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60160230,SALA                          ,,Ativo
2739,AV DOM LUIS,500,SALA 1718 ED SHOPPING ALDEOTA EXPANSAO                          ,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60160230,SALA                          ,,Ativo
2396,AV DOM LUIS,500,LJ 208 SHOPPING ALDEOTA,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60160230,LOJA                          ,,Ativo
1506,AV DOM LUIS,1200,SALA 1419 TORRE 1 BUSINESS ED PATIO DOM LUIS,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60160230,SALA                          ,,Ativo
0756,AV DOM LUIS,500,SL 1402 SHOPPING ALDEOTA EXPANSAO,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60160230,SALA                          ,,Ativo
3916,AV- DOM LUIS,1200,SALA 815 VG 363 ED PATIO DOM LUIS,ALDEOTA,FORTALEZA,CE,60160230,SALA,,Ativo
1631,AV DOM MANUEL,615, ,CENTRO                                                          ,FORTALEZA                                                       ,CE,60060090,PONTO COMERCIAL               ,,Ativo
2792,AV DOS EXPEDICIONARIOS,4760,AP 101 ED HILDA PINHEIRO                                                      ,VILA UNIAO                                                      ,FORTALEZA                                                       ,CE,60410410,APARTAMENTO                   ,,Ativo
2786,AV DOS EXPEDICIONARIOS,3406,AP 201 BL-01 ED DANUBIO                                              ,VILA UNIAO                                                      ,FORTALEZA                                                       ,CE,60410410,APARTAMENTO                   ,,Ativo
4786,AV DOS EXPEDICIONARIOS ,3260 AP 301 ,ED ICARUS,FATIMA ,FORTALEZA,CE,,,,Ativo
2397,AV DOS GOLFINHOS,715,,PORTO DAS DUNAS                                                 ,AQUIRAZ                                                         ,CE,61700000,CASA                          ,,Ativo
2397,AV DOS GOLFINHOS,715,,PORTO DAS DUNAS                                                 ,AQUIRAZ                                                         ,CE,61700000,CASA                          ,,Ativo
4238,AV DOS GOLFINHOS ,191,AP 102 BL 6 TERREO CONDOMINIO PORTAMARIS RESORT ,PORTO DAS DUNAS ,AQUIRAZ,CE,,,,Ativo
4484,AV. DOS GOLFINHOS ( RUA LOCAL F ),255,AP 210 BL A COND PARAISO DAS DUNAS RESIDENCE FLAT,PORTO DAS DUNAS,AQUIRAZ,CE,61700000,RESIDENCIAL,125,Ativo
3332,AV DOS PAROARAS,155,AP 104 BL 3 RES DOM LUIS,PASSARE,FORTALEZA,CE,60744040,APARTAMENTO,,Ativo
1694,AV DOUTOR SILAS MUNGUBA,3674,AP 103,ITAPERI,FORTALEZA,CE,60714502,RESIDENCIAL,45,Ativo
4293,"AV DOUTOR SILAS MUNGUBA,4410 AP 101 BL 4 RESD ESDORADO I SERRINHA",4410,AP 101 BL 4,FORTALEZA,CEARA,CE,,APARTAMENTO,,Ativo
3503,AV DR RAUL BARBOSA,4262,LOJA 3,TAUAPE,FORTALEZA,CE,60120420,LOJA,,Ativo
4303,AV DUQUE DE CAXIAS ,1303,AP 21 ED CEARA,CENTRO,FORTALEZA,CE,60035111,APARTAMENTO,81,Ativo
1839,AV EDILSON BRASIL SOARES,200, ,EDSON QUEIROZ                                                   ,FORTALEZA                                                       ,CE,60834220,TERRENO                       ,,Ativo
1741,AV EDILSON BRASIL SOARES,854,CASA,EDSON QUEIROZ,FORTALEZA,CE,60834220,RESIDENCIAL,,Ativo
4385,AV. EDUARDO GIRÃO,526,,BENFICA,FORTAEZA,CE,,PONTO COMERCIAL,,Ativo
2167,AV ENGENHEIRO-AGRONOMO JOSE GUIMARAES DUQUE,155,AP 202 BL B1 ED TERRACO DAS FLORES,CAMBEBA                                                         ,FORTALEZA                                                       ,CE,60822220,APARTAMENTO                   ,,Ativo
3553,AV ENGENHEIRO ALBERTO SA,231,AP 601 ED SAN THIAGO,PAPICU,FORTALEZA,CE,60155390,APARTAMENTO,,Ativo
1396,AV ENGENHEIRO ALBERTO SA,1272, ,PAPICU                                                          ,FORTALEZA                                                       ,CE,60155390,CASA                          ,,Ativo
1561,AV ENGENHEIRO ALBERTO SA,725,AP 501 ED EL PASSO,PAPICU,FORTALEZA,CE,60155390,APARTAMENTO,,Ativo
1975,AV ENGENHEIRO ALBERTO SA,1240,AP 302 ED VILA DE TRENTO,PAPICU                                                          ,FORTALEZA                                                       ,CE,60155390,APARTAMENTO                   ,,Ativo
1238,AV ENGENHEIRO ALBERTO SA,316, ,PAPICU                                                          ,FORTALEZA                                                       ,CE,60155390,CASA                          ,,Ativo
1606,AV ENGENHEIRO ALBERTO SA,1314,LOJA 01,PAPICU                                                          ,FORTALEZA                                                       ,CE,60155390,LOJA                          ,,Ativo
1238,AV ENGENHEIRO ALBERTO SA,316, ,PAPICU                                                          ,FORTALEZA                                                       ,CE,60155390,CASA                          ,,Ativo
3553,AV ENGENHEIRO ALBERTO SA,231,AP 601 ED SAN THIAGO,PAPICU,FORTALEZA,CE,60155390,APARTAMENTO,,Ativo
2647,AV ENGENHEIRO LEAL LIMA VERDE,2100, ,EDSON QUEIROZ                                                   ,FORTALEZA                                                       ,CE,60833520,TERRENO                       ,,Ativo
4967,AV ENGENHEIRO LUIZ MONTENEGRO,732,CASA D,SIQUEIRA,FORTALEZA,CE,60732548,,0,Ativo
0114,AV ENGENHEIRO SANTANA JUNIOR,303,AP 102 ED BARRA SOL,PAPICU                                                          ,FORTALEZA                                                       ,CE,60175650,APARTAMENTO                   ,,Ativo
1302,AV ENGENHEIRO SANTANA JUNIOR,2977,AP 1801 ED BOUGAINVILLE DE PARC,COCO                                                            ,FORTALEZA                                                       ,CE,60175650,APARTAMENTO                   ,,Ativo
2401,AV ENGENHEIRO SANTANA JUNIOR,3000,SALA 1001 E 1002 ED CENTRAL PARK,COCO                                                            ,FORTALEZA                                                       ,CE,60175650,SALA                          ,,Ativo
1333,AV ENGENHEIRO SANTANA JUNIOR,303,AP 404 ED BARRA SOL,PAPICU                                                          ,FORTALEZA                                                       ,CE,60175650,APARTAMENTO                   ,,Ativo
2456,AVENIDA PRINCIPAL,2001,Nº 2001 A 3000 AP 208 BL C COND PALACE DE FRANCE,ICARAI                                                          ,CAUCAIA                                                         ,CE,61600000,APARTAMENTO                   ,,Ativo
4113,AV ESTRELA DO MAR,2900,AP 201 BL 3 BEVERLY HILLS RESIDENCE,PORTO DAS DUNAS ,AQUIRAZ,CE,61700000,APARTAMENTO,,Ativo
2295,AV EUSEBIO,5355,,CENTRO                                                          ,EUSEBIO                                                         ,CE,61760000,PONTO COMERCIAL               ,,Ativo
1223,AV. EUSEBIO DE QUEIROZ,0,S/N LJ 16 SHOP EUSEBIO CENTER,PARNAMIRIM                                                      ,EUSEBIO                                                         ,CE,61760000,LOJA                          ,,Ativo
1011,AV. EUSEBIO DE QUEIROZ,0,LJ 14 SHOP EUSEBIO CENTER,PARNAMIRIM                                                      ,EUSEBIO                                                         ,CE,61760000,LOJA                          ,,Ativo
4580,AV F ,501,,PREFEITO JOSE WALTER,FORTALEZA-CE,CE,,CASA ,,Ativo
2520,AV FILOMENO GOMES,80,AP 503 ED CARAJAS,JACARECANGA                                                     ,FORTALEZA                                                       ,CE,60010280,APARTAMENTO                   ,,Ativo
1621,AV FILOMENO GOMES,80,AP 401  ED CARAJAS,JACARECANGA                                                     ,FORTALEZA                                                       ,CE,60010280,APARTAMENTO                   ,,Ativo
3559,AV FRANCISCO PORFIRIO GOMES,374,,PARQUE DEODATO,CAUCAIA,CE,,SITIO,,Ativo
1716,AV FRANCISCO SA,2681,QUIT 201,JACARECANGA                                                     ,FORTALEZA                                                       ,CE,60310000,QUITINET                      ,,Ativo
1714,AV FRANCISCO SA,2681,QUIT 101,JACARECANGA                                                     ,FORTALEZA                                                       ,CE,60310000,QUITINET                      ,,Ativo
1716,AV FRANCISCO SA,2681,QUIT 201,JACARECANGA                                                     ,FORTALEZA                                                       ,CE,60310000,QUITINET                      ,,Ativo
2567,AV FRANCISCO SA,5286,AP 105 BL B COND VIVER CLUBE,BARRA DO CEARA                                                  ,FORTALEZA                                                       ,CE,60310002,APARTAMENTO                   ,,Ativo
1714,AV FRANCISCO SA,2681,QUIT 101,JACARECANGA                                                     ,FORTALEZA                                                       ,CE,60310000,QUITINET                      ,,Ativo
1715,AV FRANCISCO SA,2681,QUIT 102,JACARECANGA                                                     ,FORTALEZA                                                       ,CE,60310000,QUITINET                      ,,Ativo
2671,AV FRANCISCO SA,7630,AP 004 BL 02 ED RES PASSAREDO,BARRA DO CEARA                                                  ,FORTALEZA                                                       ,CE,60310003,APARTAMENTO                   ,,Ativo
1713,AV FRANCISCO SA,2681,LJ 1,JACARECANGA                                                     ,FORTALEZA                                                       ,CE,60310000,LOJA                          ,,Ativo
